"Point";"Day";"Radius";"Class_1";"Class_2";"Class_3";"c_water";"c_mcrph";"c_shlls";"c_rocks";"c_chnnl";"c_uca";"uc_dnst";"greenss";"mangrov";"obs";"obs2";"Island";"site";"Sed_ID";"X2000";"X500";"X250";"X63";"X0";"Sedimnt";"Texture";"D50_um_";"Mn_fw_p";"Mn_fw_m";"Sand";"mud";"Sd_clss";"Sd_cls1";"Clss_22";"Clss_11";"Class_22";"Clss_33";"covr_vr";"cvr_vr1";"cvr_vrA";"cvr_sd_f";"cvr_sd_g";"WB";"WD";"rocks";"macro";"shells";"sedmnt0";"bsed";"bsed1";"uca"
"84";"17/02/2020";"30";"dry";NA;"shell";20;0;90;0;0;"0";NA;"N";"N";"o sedimento é wet sand, foto whatsapp";NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"shell";"shell";"shell";"shell";"shell";"shell";"dry";"wet";"other";"other";"shell";NA;"other";"other";"other"
"85";"17/02/2020";"25";"dry";NA;"shell";20;0;90;0;0;"0";NA;"N";"N";"o sedimento é wet sand, foto id =84";NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"shell";"shell";"shell";"shell";"shell";"shell";"dry";"wet";"other";"other";"shell";NA;"other";"other";"other"
"86";"17/02/2020";"30";"dry";NA;"shell";20;0;90;0;0;"0";NA;"N";"N";"o sedimento é wet sand, foto id =85";NA;"Urok";"praia_abu";"86";0;7.84;21.09;70.06;1.01;"Fine Sand,Poorly Sorted,Coarse Skewed,Mesokurtic";"Sand";165.146;2.516;101.407;98.988;1.012;"Fine Sand";"Fine Sand";NA;"dry";NA;"shell";"shell";"shell";"shell";"shell";"shell";"dry";"wet";"other";"other";"shell";NA;"other";"other";"other"
"87";"17/02/2020";"20";"wet";"sand";NA;70;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"praia_abu";"87";0;1.18;29.67;67.93;1.22;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";169.498;2.539;101.919;98.778;1.222;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"88";"17/02/2020";"10";"wet";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"praia_abu";"88";0;0.42;20.49;77.88;1.21;"Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic";"Sand";149.395;2.705;81.412;98.788;1.212;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"89";"17/02/2020";"10";"dry";"sand";NA;30;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"praia_abu";"89";0;4.13;62.64;33.04;0.19;"Medium Sand,Moderately Sorted,Very Fine Skewed,Mesokurtic";"Sand";300.972;1.986;278.576;99.812;0.188;"Medium Sand";"Medium Sand";"sand";"dry";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Medium Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"90";"17/02/2020";"5";"dry";NA;"shell";10;0;100;0;0;"0";NA;"N";"N";"O SEDIMEnto é dry sand";NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"shell";"shell";"shell";"shell";"shell";"shell";"dry";"dry";"other";"other";"shell";NA;"other";"other";"other"
"91";"17/02/2020";"20";"wet";"sand";NA;30;0;1;0;10;"0";NA;"N";"N";"fina camada de mud";NA;"Urok";"praia_abu";"91";0;0.85;27.51;69.44;2.2;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";162.705;2.588;94.21;97.801;2.199;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"92";"17/02/2020";"5";"wet";"sand";NA;10;0;3;0;0;"0";NA;"N";"N";NA;NA;"Urok";"praia_abu";"92";0;0.36;11.4;86.71;1.53;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";136.124;2.877;66.482;98.468;1.532;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"93";"17/02/2020";"10";"wet";"water_body";NA;90;2;0;0;0;"0";NA;"N";"N";"sedimento é wet sand";NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";"water_body";"water_body";"water_body";"water_body";"bare_sediment";"bare_sediment";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"other";"water_body";"other"
"94";"17/02/2020";"10";"wet";"sand";NA;40;0;0;0;0;"0";NA;"N";"N";"semelhante a beach sand";NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"95";"17/02/2020";"25";"wet";NA;"shell";20;0;60;0;0;"0";NA;"N";"N";"sedimento é wet sand";NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";NA;"shell";"shell";"shell";"shell";"shell";"shell";"dry";"wet";"other";"other";"shell";NA;"other";"other";"other"
"96";"17/02/2020";"5";"wet";"water_body";NA;100;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"wet";"water_body";"water_body";"water_body";"water_body";"bare_sediment";"bare_sediment";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"other";"water_body";"other"
"97";"17/02/2020";"10";"wet";"muddy_sand";NA;50;0;0;0;0;"0";NA;"N";"N";"pode ser sand com fina camada de mud";NA;"Urok";"praia_abu";"97";0;0.22;1.16;97.28;1.33;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.545;2.994;57.243;98.667;1.333;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"98";"17/02/2020";"15";"wet";"muddy_sand";NA;60;0;0;0;0;"0";NA;"N";"N";"pode ser sand com fina camada de mud";NA;"Urok";"praia_abu";"98";0;0.3;1.83;96.03;1.84;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.754;2.991;57.225;98.156;1.844;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"99";"17/02/2020";"15";"wet";"sand";NA;60;0;0;0;0;"0";NA;"N";"N";NA;NA;"Urok";"praia_abu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2480";"07/03/2019";"15";"wet";"mud";"uca";25;0;0;0;0;"100";"H";"N";"N";NA;"100-389/390";"Adonga";"Adonga";"2480";0;0.67;5.62;72.36;21.35;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";108.734;3.654;14.285;78.652;21.348;"Very Fine Sand";"Very Fine Sand";"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"2532";"14/03/2019";"40";"wet";"sand";NA;20;0;0;0;0;"0";NA;"N";"N";NA;"-";"Adonga";"Adonga";"2532";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2567";"28/03/2019";"15";"wet";"sandy_mud";"uca";10;0;0;0;10;"100";"H";"N";"N";"SedID+fotos=1-2566";"-";"Adonga";"Adonga";"2566";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sandy_mud";"wet";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"44";"26/02/2019";"50";"wet";"sand";NA;15;0;0;0;0;"0";NA;"N";"N";"muitos buracos pequenos";"100-305/305";"Adonga";"Adonga";"44";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"8D2";"05/02/2019";"poligono";"dry";"muddy_sand";"uca";0;0;0;0;0;"80";"M";"N";"N";"uca pequeno";"100-104/106";"Adonga";"Adonga";"8D2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"dry";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2424";"26/02/2019";"60";"wet";"sand";NA;15;0;0;0;0;"0";NA;"N";"N";NA;"100-306/307";"Adonga";"Adonga";"2424";0;0.15;7.87;91.64;0.34;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";132.966;2.911;64.17;99.662;0.338;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2459";"04/03/2019";"20";"wet";"beach_sand";"uca";0;0;0;0;0;"100";"M";"N";"N";NA;"100-372/373";"Adonga";"Adonga";"2459";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"beach_sand";"wet";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2428";"26/02/2019";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;"100-314/315";"Adonga";"Adonga";"2428";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2421";"26/02/2019";"plot19D";"dry";"beach_sand";"uca";10;0;0;0;0;"30";"H";"N";"N";NA;"-";"Adonga";"Adonga";"2418";0;0.77;9;90.23;0;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";135.221;2.887;66.384;100;0;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"bare_sediment";"mixed";"bare_sediment";"bare_sediment_beach_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2458";"04/03/2019";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"M";"N";"N";NA;"100-370/371";"Adonga";"Adonga";"2458";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2403";"20/02/2019";"35";"wet";"muddy_sand";NA;90;0;1;0;1;"0";NA;"N";"N";NA;"100-278/279";"Adonga";"Adonga";"2403";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"water_body";"water_body";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"other";"water_body";"other"
"2399";"20/02/2019";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"M";"N";"N";"Sed ID = 1-2398";"100-270/271";"Adonga";"Adonga";"2398";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2400";"20/02/2019";"25";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"M";"N";"N";NA;"100-274/275";"Adonga";"Adonga";"2400";0;8.82;78.43;12.76;0;"Medium Sand,Moderately Well Sorted,Symmetrical,Very Leptokurtic";"Sand";347.455;1.525;694.64;100;0;"Medium Sand";"Medium Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Medium Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2398";"20/02/2019";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"M";"N";"N";NA;"100-270/271";"Adonga";"Adonga";"2398";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2394";"20/02/2019";"20";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"M";"N";"N";NA;"100-270/271";"Adonga";"Adonga";"2394";0;5.81;55.66;37.89;0.65;"Fine Sand,Moderately Sorted,Very Fine Skewed,Mesokurtic";"Sand";288.358;2.053;241.579;99.349;0.651;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2386";"10/02/2019";"poligono do johnny feito no plot 4D";NA;"muddy_sand";"uca";10;0;0;0;0;"100";"H";"N";"N";"ver nome do ficheiro do poligono de uca do 4D";"100-152/153";"Adonga";"Adonga";"2386";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";NA;"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2366";"05/02/2019";"poligono";"dry";"sand";NA;0;0;0;0;0;"0";NA;"N";"N";NA;"-";"Adonga";"Adonga";"2366";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"dry";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2483";"07/03/2019";"20";"wet";"sand";"uca";2;0;0;0;0;"100";"L";"N";"N";NA;"100-391/392";"Adonga";"Adonga";"2483";0;0.68;16.5;81.77;1.05;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";143.779;2.784;74.644;98.952;1.048;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2482";"07/03/2019";"10";"wet";"mud";"uca";25;0;0;0;0;"100";"H";"N";"N";NA;"100-389/390";"Adonga";"Adonga";"2482";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"2481";"07/03/2019";"5";"wet";"sandy_mud";NA;40;0;0;0;0;"0";NA;"S";"N";"uca pequena e yellowness";"160941/160945/160958";"Adonga";"Adonga";"2481";0;0.66;4.41;83.19;11.75;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";118.741;3.074;47.602;88.253;11.747;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2485";"07/03/2019";"10";"wet";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;"100-393/394";"Adonga";"Adonga";"2484";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2484";"07/03/2019";"5";"wet";"muddy_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;"100-393/394";"Adonga";"Adonga";"2484";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2479";"06/03/2019";"10";"wet";"sandy_mud";"uca";25;0;3;0;0;"100";"L";"N";"N";"v?írias mini e m?®dia uca";"-";"Adonga";"Adonga";"2479";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sandy_mud";"wet";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_NA";"dry";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"2478";"06/03/2019";"30";NA;"mud";NA;0;0;0;0;5;"0";"H";"N";"N";"sem sed, dificil acesso; semelhante ao sed ID de 2476";"100-386/387/391";"Adonga";"Adonga";"2476";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";NA;"mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_mud";"bare_sediment_NA";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2477";"06/03/2019";"40";NA;"mud";"uca";0;0;0;0;5;"100";"H";"N";"N";"sem sed, dificil acesso; semelhante ao sed ID de 2476";"100-386/387/390";"Adonga";"Adonga";"2476";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";NA;"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2476";"06/03/2019";"plot16C";NA;"mud";"uca";0;0;0;0;5;"0";NA;"N";"N";NA;"100-386/387/388";"Adonga";"Adonga";"2476";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";NA;"mud";"uca";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_mud";"bare_sediment_NA";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2475";"06/03/2019";"plot16B";NA;"mud";"uca";0;0;0;0;20;"100";"H";"N";"N";"area toda do plot execpto faixa de 30 m a norte que ´?¢ areia";"100-386/387/388";"Adonga";"Adonga";"2476";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";NA;"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2407";"25/02/2019";"poligono_2407";"wet";"beach_sand";NA;25;0;0;0;10;"0";NA;"S";"N";"algum verdete";"08:54";"Adonga";"Adonga";"2407";0;0.49;4.14;94.96;0.41;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";129.393;2.95;60.941;99.586;0.414;"Fine Sand";"Fine Sand";"beach_sand";"wet";"beach_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_beach_sand";"bare_sediment_Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2409";"25/02/2019";"10";"wet";"muddy_sand";NA;40;0;1;0;0;"0";NA;"N";"N";NA;"100-289/290";"Adonga";"Adonga";"2409";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2408";"25/02/2019";"25";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"L";"N";"N";NA;"100-287/288";"Adonga";"Adonga";"2408";0;1.16;35.34;62.86;0.63;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";185.967;2.45;118.203;99.366;0.634;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2607";"29/03/2019";"20";"dry";"beach_sand";NA;5;0;1;0;0;"0";NA;"N";"N";NA;"100-682/683";"Adonga";"Adonga";"2607";0;0.15;12.8;86.54;0.51;"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";138.564;2.851;69.247;99.489;0.511;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_beach_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2602";"29/03/2019";"20";"wet";"sand";"uca";10;0;0;0;0;"80";"H";"N";"N";NA;"100-680/681";"Adonga";"Adonga";"2602";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2416";"25/02/2019";"80";"wet";"sandy_mud";NA;30;0;0;0;0;"0";NA;"S";"N";NA;"100-295/296";"Adonga";"Adonga";"2416";0;0.02;3.04;86.84;10.09;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";118.693;3.075;48.315;89.906;10.094;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2587";"29/03/2019";"20";NA;"muddy_sand";NA;15;0;5;0;0;"100";NA;"N";"N";"-";"100-654/655";"Adonga";"Adonga";"2587";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";NA;"muddy_sand";"bare_sediment";"uca";"uca";"uca";"uca_muddy_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2586";"29/03/2019";"15";NA;"sand";"uca";0;0;0;0;0;"100";NA;"N";"N";"fotos + sedID= 1-2585";"-";"Adonga";"Adonga";"2585";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";NA;"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2585";"29/03/2019";"15";NA;"sand";"uca";0;0;0;0;0;"100";NA;"N";"N";"fotos + sedID= 1-2584";"-";"Adonga";"Adonga";"2584";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";NA;"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2584";"29/03/2019";"10";NA;"sand";"uca";0;0;0;0;0;"100";NA;"N";"N";"fotos + sedID= 1-2583";"-";"Adonga";"Adonga";"2583";0;3.73;17.81;78.06;0.4;"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Sand";151.251;2.668;84.957;99.599;0.401;"Fine Sand";"Fine Sand";"sand";NA;"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2583";"29/03/2019";"15";NA;"sand";"uca";0;0;0;0;0;"100";"H";"N";"N";"-";"100-652/653";"Adonga";"Adonga";"2583";0;3.73;17.81;78.06;0.4;"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Sand";151.251;2.668;84.957;99.599;0.401;"Fine Sand";"Fine Sand";"sand";NA;"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"2582";"29/03/2019";"45";"wet";"sand";NA;30;0;2;0;0;"0";NA;"N";"N";"muitos buracos";"100-650/651";"Adonga";"Adonga";"2582";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2581";"29/03/2019";"15";NA;"muddy_sand";NA;25;0;1;0;0;"0";NA;"N";"N";"patches muddy sand";"100-647/648";"Adonga";"Adonga";"2581";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";NA;"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"2580";"29/03/2019";"5";"wet";"mud";"green_macroalgae";15;80;0;0;5;"0";"L";"N";"N";"-";"100-645/646";"Adonga";"Adonga";"2580";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"wet";"mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
